92292,135
92302,122
92307,110
92322,95
92332,90
92342,76
92352,74
92363,68
92372,80
92377,72
92392,70
92402,68
92412,70
92422,84
92427,79
92442,80
92452,73
92463,62
92472,59
92482,64
92492,63
92503,80
92513,59
92522,66
92532,62
92542,65
92553,65
92563,65
92572,64
92582,58
92592,63
92604,62
92613,59
92622,62
92632,56
92642,67
92653,52
92663,67
92672,68
92682,60
92692,62
92704,67
92713,69
92722,64
92731,70
92742,64
92747,64
92763,71
92772,69
92782,71
92792,69
92804,64
92813,62
92822,54
92831,54
92842,56
92853,61
92857,53
92872,55
92881,57
92892,59
92903,61
92913,51
92922,52
92931,51
92942,47
92953,49
92963,52
92972,52
92977,49
92992,58
93003,60
93013,56
93022,60
93031,63
93042,59
93053,62
93063,56
93072,56
93081,56
93092,52
93103,52
93113,48
93122,100
93132,161
93142,224
93153,317
93163,405
93173,485
93182,519
93187,519
93204,533
93207,531
93223,519
93232,515
93237,516
93253,524
93263,536
93273,536
93282,538
93292,537
93304,531
93313,526
93323,520
93332,504
93342,492
93353,480
93363,462
93373,453
93382,438
93392,429
93404,421
93413,404
93417,400
93432,373
93442,365
93453,358
93464,323
93467,326
93482,312
93487,294
93504,283
93513,269
93523,260
93532,255
93542,240
93547,237
93564,218
93573,223
93582,201
93592,185
93604,169
93613,174
93623,153
93632,144
93642,134
93647,122
93664,133
93673,110
93682,116
93692,90
93697,89
93714,75
93723,84
93732,96
93742,74
93753,74
93757,60
93767,72
93782,71
93792,76
93803,72
93814,65
93823,64
93832,66
93842,64
93854,60
93864,55
93873,58
93882,62
93892,64
93904,58
93914,55
93924,51
93932,56
93937,48
93954,53
93964,56
93974,51
93977,51
93992,60
94005,59
94007,62
94024,60
94032,44
94037,48
94054,61
94057,58
94074,58
94082,64
94092,65
94104,60
94114,61
94124,59
94127,54
94142,67
94154,65
94164,61
94193,59
94204,60
94243,62
94254,62
94264,768
94281,57
94293,69
94304,69
94314,72
94317,10
94331,67
94343,61
94354,63
94364,61
94374,65
94381,64
94393,58
94397,50
94414,64
94424,64
94431,62
94443,54
94454,54
94464,49
94474,49
94481,50
94493,42
94504,38
94514,40
94524,50
94531,68
94543,132
94554,203
94564,278
94574,369
94582,421
94587,463
94604,529
94624,541
94632,538
94643,531
94654,521
94664,525
94674,524
94677,523
94694,526
94704,526
94714,521
94724,514
94727,509
94743,491
94754,480
94764,459
94774,445
94782,431
94793,412
94797,404
94814,388
94824,374
94832,363
94844,337
94854,322
94864,301
94867,292
94882,264
94893,253
94904,247
94914,232
94924,215
94932,216
94943,193
94954,184
94964,204
94974,186
94994,158
95014,111
95024,96
95043,79
95054,101
95064,79
95074,86
95082,89
95093,84
95104,64
95114,66
95124,72
95132,71
95143,67
95154,69
95164,80
95174,79
95182,71
95193,66
95204,68
95214,67
95224,79
95227,80
95243,81
95247,76
95264,83
95274,68
95282,70
95293,63
95304,62
95314,55
95324,38
95332,60
95337,62
95347,67
95364,69
95373,72
95382,69
95393,59
95404,58
95414,55
95423,57
95431,59
95443,52
95454,50
95464,60
95473,55
95482,52
95493,56
95504,52
95515,56
95554,10
95565,62
95573,65
95593,62
95604,58
95615,60
95623,59
95654,57
95665,53
95693,49
95704,49
95715,46
95717,43
95731,45
95743,45
95754,47
95765,48
95793,43
95804,46
95815,50
95823,50
95831,61
95843,65
95855,61
95865,62
95873,59
95882,59
95893,59
95905,58
95907,54
95923,51
95932,53
95937,72
95955,165
95965,212
95973,262
95982,356
95993,428
96005,485
96015,502
96023,511
96032,519
96043,520
96055,512
96065,515
96073,521
96082,528
96093,535
96105,538
96115,543
96123,545
96132,543
96137,538
96155,530
96165,528
96174,524
96182,519
96187,514
96205,498
96215,484
96224,474
96232,464
96244,445
96255,426
96265,408
96267,402
96277,383
96294,360
96305,342
96315,328
96323,312
96332,305
96344,281
96355,278
96365,261
96373,239
96382,226
96393,223
96414,165
96417,153
96431,157
96443,167
96454,141
96464,142
96473,125
96481,127
96493,113
96504,104
96514,100
96523,81
96531,78
96544,71
96554,68
96564,74
96573,58
96581,67
96594,63
96604,69
96614,75
96623,69
96631,69
96644,65
96654,62
96664,64
96673,70
96677,65
96694,53
96704,54
96715,54
96723,43
96731,39
96744,35
96754,40
96764,53
96773,52
96781,47
96794,57
96804,55
96814,43
96823,48
96831,53
96844,54
96855,62
96864,53
96873,45
96881,44
96887,44
96904,46
96914,48
96923,49
96927,47
96944,50
96955,54
96965,53
96973,49
96981,53
96994,48
97005,60
97015,50
97073,51
97094,51
97104,52
97115,53
97117,51
97132,53
97144,52
97147,45
97165,50
97173,51
97182,52
97194,54
97204,55
97215,51
97222,49
97232,50
97244,46
97254,50
97265,52
97267,45
97282,53
97294,49
97304,52
97315,52
97322,56
97332,50
97344,87
97347,61
97365,188
97372,254
97382,313
97394,434
97404,490
97415,547
97422,564
97432,568
97445,561
97455,550
97465,542
97472,539
97482,540
97494,547
97505,547
97515,550
97522,548
97532,547
97544,539
97555,526
97565,506
97572,498
97582,494
97594,463
97604,451
97615,426
97622,417
97632,388
97644,355
97655,333
97657,326
97672,317
97682,300
97694,272
97704,256
97715,258
97722,247
97732,239
97745,243
97747,238
97764,218
97782,200
97793,196
97803,205
97813,202
97822,184
97831,180
97842,153
97853,146
97863,148
97872,127
97881,135
97892,136
97903,130
97913,118
97922,104
97931,99
97937,88
97955,74
97965,74
97972,66
97981,69
97992,71
97997,72
98016,84
98022,87
98027,74
98037,64
98053,55
98063,54
98072,53
98082,54
98093,51
98104,50
98114,57
98122,61
98132,53
98137,50
98155,59
98163,62
98172,58
98182,55
98194,58
98204,64
98213,74
98222,72
98232,59
98244,55
98253,58
98263,48
98272,53
98282,64
98294,58
98303,54
98313,51
98322,49
98332,58
98343,65
98353,61
98363,57
98372,65
98381,63
98393,63
98397,52
98413,60
98417,53
98431,55
98443,57
98453,59
98463,56
98481,53
98492,56
98503,64
98512,63
98522,58
98531,56
98542,60
98552,60
98562,61
98581,52
98592,50
98602,48
98612,51
98621,51
98631,47
98642,57
98652,60
98662,61
98671,60
98681,66
98693,72
98702,75
98712,75
98721,71
98731,66
98743,65
98752,62
98762,64
98771,59
98781,103
98793,119
98802,218
98813,288
98821,372
98831,428
98843,496
98853,543
98863,549
98871,547
98881,542
98893,521
98913,524
98921,526
98931,532
98943,536
98953,541
98963,542
98971,537
98977,531
98987,527
99002,515
99013,506
99021,501
99031,484
99042,468
99053,456
99063,446
99071,428
99077,421
99092,406
99101,404
99113,372
99121,365
99131,339
99142,324
99153,294
99163,301
99171,281
99181,262
99192,251
99197,241
99213,226
99221,203
99231,211
99242,200
99253,170
99262,160
99271,160
99281,157
99291,152
99302,133
99313,133
99321,116
99331,106
99342,98
99353,95
99362,86
99371,80
99381,94
99392,69
99402,80
99413,70
99421,75
99431,78
99443,67
99447,57
99463,63
99472,56
99481,61
99493,64
99503,71
99514,68
99522,69
99531,67
99544,72
99554,68
99563,62
99572,64
99581,49
99594,51
99604,53
99614,59
99622,55
99631,57
99644,55
99654,48
99664,50
99672,60
99682,52
99694,50
99704,48
99714,52
99722,50
99732,61
99744,61
99754,59
99764,58
99772,53
99782,53
99794,44
99804,42
99814,45
99822,53
99832,48
99844,51
99854,54
99864,41
99872,41
99882,52
99894,47
99897,40
99914,53
99922,54
99932,50
99944,54
99954,56
99964,57
99972,57
99981,56
99987,50
100004,62
100007,55
100022,58
100031,52
100045,51
100055,51
100065,53
100072,56
100081,54
100095,51
100104,50
100115,48
100122,46
100131,52
100145,53
100155,54
100165,50
100172,52
100181,69
100195,113
100204,206
100215,269
100222,347
100231,402
100245,495
100256,537
100265,542
100272,541
100281,540
100315,512
100322,514
100331,518
100344,526
100355,529
100357,525
100367,525
100381,520
100394,517
100405,510
100415,501
100422,495
100431,484
100445,458
100455,440
100465,431
100472,420
100481,402
100495,370
100505,342
100515,341
100522,315
100531,305
100543,302
100555,288
100565,271
100572,264
100581,239
100593,233
100605,233
100615,229
100622,218
100631,192
100644,173
100655,198
100705,162
100715,162
100722,160
100732,126
100743,115
100755,117
100764,104
100772,105
100782,100
100793,84
100805,90
100815,86
100822,87
100832,77
100844,75
100855,70
100865,82
100872,87
100882,88
100894,78
100905,80
100907,70
100922,75
100932,76
100944,63
100955,58
100965,60
100972,57
100982,52
100994,67
101005,61
101015,62
101022,56
101032,58
101037,50
101055,70
101065,59
101072,61
101082,58
101095,64
101104,66
101115,57
101122,64
101132,63
101137,55
101155,61
